Date,Forecast_GARCH_h1,Forecast_EGARCH_h1,Forecast_GARCH_h5,Forecast_EGARCH_h5,Forecast_GARCH_h21,Forecast_EGARCH_h21,RealizedVolatility_YZ,RealizedVolatility_20d,Error_GARCH_h1,Error_EGARCH_h1
2016-07-18,0.7420476186435773,0.6231172583978427,0.8380865058724939,0.6805857835283836,0.9719983676754435,0.80678629020259,1.2796903094967753,1.2519634076212562,-0.537642690853198,-0.6565730510989326
2016-07-19,0.703277613902707,0.5856310622410659,0.815549467829411,0.6505032875516646,0.9682401418622375,0.7965715108911036,1.2775593021747804,1.2502488053202696,-0.5742816882720734,-0.6919282399337146
2016-07-20,0.6698699289401331,0.6030026774769173,0.7966248597132323,0.6645069526471865,0.9651525487331218,0.8013678701326953,1.2488808307840373,1.2510790458821879,-0.5790109018439042,-0.6458781533071201
2016-07-21,0.6639756044826015,0.5508426392661152,0.7933361282048565,0.6221147510176354,0.9646223856679812,0.786615914113933,1.2495115111505628,1.2553162196193983,-0.5855359066679613,-0.6986688718844476
2016-07-22,0.6648456794445786,0.6337655667771773,0.7938206114246602,0.6890404934048956,0.9647003677656395,0.8095986456654939,1.245723503852854,1.230252446386025,-0.5808778244082754,-0.6119579370756767
2016-07-25,0.6642268490822307,0.5756078499577235,0.793475993773316,0.642372118151097,0.9646448940961263,0.7937524081322206,1.2323354094462513,0.8543185034931021,-0.5681085603640206,-0.6567275594885278
2016-07-26,0.6532021053134157,0.6313789531090013,0.7873654097910614,0.6871489062241128,0.9636647374461778,0.8089715935090911,0.6816336763945265,0.6976463704555567,-0.02843157108111083,-0.05025472328552527
2016-07-27,0.6300956478429487,0.6187091007678964,0.774740577582209,0.6770742722662773,0.9616605735534355,0.8056108524217346,0.6511901942522291,0.6259781663992454,-0.021094546409280435,-0.0324810934843327
2016-07-28,0.6167963024395932,0.6341984883155415,0.7675897385513054,0.6893834119578556,0.9605379415939255,0.8097121891258063,0.6008488350680364,0.5371799902769746,0.015947467371556723,0.03334965324750505
2016-07-29,0.6047239583436363,0.6132278013918193,0.761174288382304,0.6726984168232153,0.9595385163608968,0.8041399424632633,0.5611085634806708,0.4685260873858302,0.043615394862965506,0.052119237911148475
2016-08-01,0.5719598282036998,0.5834575817166533,0.7385321785158571,0.6454035103767168,0.9351966338139217,0.7741563505025046,0.5369156789574369,0.47207615917967594,0.03504414924626298,0.046541902759216436
2016-08-02,0.5681784415074953,0.6006990466899275,0.7366436619327846,0.6588030558130956,0.934936907537857,0.7781098095990485,0.552948074545966,0.46452574977133276,0.015230366961529351,0.04775097214396151
2016-08-03,0.6498298602795235,0.7483813551712284,0.7790431383800903,0.7693379449039965,0.9409099622629845,0.8086096407619466,0.5423224900595629,0.45456403211976515,0.1075073702199606,0.2060588651116655
2016-08-04,0.6291651720230096,0.6958837634866349,0.7680036167437223,0.7308523547733595,0.9393262904518977,0.7983882596049477,0.5539102307946884,0.4519218848071274,0.07525494122832121,0.14197353269194657
2016-08-05,0.6049250633742033,0.671543866635328,0.755314044594363,0.7127206175749327,0.9375306052211669,0.7934318279177128,0.5400230437541437,0.36646694474241487,0.06490201962005959,0.13152082288118427
2016-08-08,0.6879736525544444,0.5658196962621121,0.7999264046660883,0.6315746766031468,0.9439600665219239,0.7700109604502535,0.4990339715241871,0.3647974530508717,0.18893968103025732,0.06678572473792505
2016-08-09,0.6483728518299388,0.5795913665879544,0.7782582861797523,0.6423828915860451,0.9407967137392031,0.7732566207141106,0.4923878069986645,0.3347711874103397,0.15598504483127423,0.08720355958928988
2016-08-10,0.6179667868370033,0.5717036136628141,0.7621056633058145,0.6362018328675738,0.938488385080991,0.7714055497103882,0.46611352868574185,0.3420305425797236,0.1518532581512615,0.10559008497707223
2016-08-11,0.6128848790492005,0.6264639646686245,0.759449218143407,0.6786178664289922,0.9381128587524651,0.7838466609946305,0.46400643318721974,0.3354799943029227,0.1488784458619808,0.1624575314814048
2016-08-12,0.6235999773707135,0.5648854997082258,0.7650649901099827,0.6308387173418678,0.9389080942074362,0.7697884402676336,0.4425043704867843,0.33421558650151856,0.18109560688392917,0.12238112922144145
